component1,component2
164.3050828737301,189.30662150350335
151.01979094536233,190.24715581289624
158.4701872968555,193.3344636275551
158.25930153820204,184.89647737235126
133.18004680609116,151.81522816571115
133.5718545894994,139.6105823564912
113.176870041369,141.7696561907098
125.81385257260435,128.10917203427238
112.84370818347165,124.00006174316124
119.47409260011376,112.69921084394198
120.29592113353957,113.16034959363824
116.13651589788492,105.20234876554419
114.70286214507504,106.16188283660098
112.50762173824675,101.45381201489052
73.36476274750227,107.47111569338593
8.88094826237147,130.53834353134587
101.33275827043289,78.18028304133904
100.54731822638857,72.9531341209091
98.62541644598429,68.95564091032232
93.39724587091963,60.980795831855794
90.38723230600628,65.51646831801243
76.97617380341465,68.7725305432258
92.7912839095535,48.34112531276903
82.0278034049637,65.17329927206222
88.6701229483768,59.34806954272209
79.40104075606668,49.48581199336733
81.22294515851758,24.95522316535073
80.37146030564351,30.770835375454933
-8.686277806420494,69.80437115370725
65.89418531892515,37.1912091496649
74.40498027064187,32.27526917835367
72.8886519747876,24.921646088443595
72.78809394139569,26.76354511264863
48.84057349381427,36.9658657285874
48.21015249548791,38.701799962356894
60.849157422118274,25.846313159374635
68.00138489274961,24.622884485358036
68.14880533304955,12.076744575449645
-15.56688416868881,72.51374717714418
-23.464725001008773,67.82439866833477
69.56826931567431,13.001703546435213
68.7352332976798,18.450017672636044
64.87911334203906,17.281609817811976
55.965770440147935,17.2837884338428
65.50364468666065,13.141460018833905
61.23810073332827,3.9159612508698274
-21.303224307074682,48.509040368079155
28.415490674404897,21.62982700032926
64.5359532095273,16.977988792055765
51.04692834958254,6.119862086868875
57.46189863418926,12.68424761711886
-41.32835061133052,70.13340395441662
64.1949059942546,3.5749367433517385
-30.320316648371403,60.26795741535156
-31.29085980255246,58.41361307867936
56.84054557849017,-2.158616749241881
22.09773003953293,19.73925896613579
-41.6427039922933,55.38691520416907
57.62851955582845,-5.1830597430869965
58.7686814086949,4.980256357497491
59.175985976031534,-12.33445693655259
38.90047511946202,17.969272515100087
56.963919639913144,-12.633630500451513
19.4726834079083,13.098675097106632
31.455446727092838,10.678323961153485
13.0324149220412,22.533619625113527
55.770248095471,-0.514156734770672
4.1789224672843766,29.642315671484443
44.44346074940905,1.2811112036250232
53.12005819753141,-2.5977790959875824
9.621400363951752,9.033586861948566
49.720673804218606,3.3453313311492603
53.907346412818804,-5.615548091563513
55.63838080227878,-16.141666146488486
47.88106519170491,1.9321696676184883
45.570877815853486,-12.121158349459684
53.88442038717621,-9.293800564038918
53.702956382312365,-5.966869935158893
49.244799603404175,-1.8413073247668046
52.55971356045085,-20.173932004783165
53.84289968642065,-12.64312234025662
53.8411564151896,-12.611749362161383
9.913117266034721,16.770603193311278
48.94962107726607,-10.348806682105455
50.58456728098109,-3.5576529473103675
-17.05442861504809,16.133374374821148
40.10886624847321,-7.565745653991272
50.550481767109325,-12.746378705581003
40.89079867790617,-6.368143838161624
48.72522784848431,-10.323674319509758
7.0724551119485355,14.096315414019712
51.76205401675959,-23.566450564168004
35.894274928488805,-11.999050974265948
48.74151534830957,-14.725255647473144
46.77420875307717,-9.68988137125712
24.33929282709834,3.8261157700149986
-14.11662808393444,25.97106127445148
49.71231191717519,-21.131267328837076
14.767366958229596,-1.2480207962605667
44.299775154453044,-14.99388854972428
-47.65264044807538,41.2315667617193
15.094847387356879,8.296320256054216
42.504073780035526,-22.939817348389163
12.471521347187753,-0.002706918904749517
-19.323785086582596,24.232330322363033
42.631060136674996,-9.720531841706311
18.968696223014774,5.054152523853757
-51.78258559615644,45.069189560585215
45.03686231259223,-7.280807081888273
-6.88927341897566,3.6971489030573177
-40.856466103079065,36.70337531842669
16.530180571907568,-0.8999973495081787
19.117615065063834,-1.7714183258862404
46.15860704596785,-16.433430958194307
40.13575655630594,-24.50343869796829
37.021239275985934,-23.74718246374905
3.336784686298548,4.077790112865285
33.833164132919514,-21.672000200032
39.75888682123441,-21.682782508262136
32.526702003551954,-13.232640221059937
18.515437180673384,-4.664021253816267
27.029029414974787,-5.547537686163655
-0.10266936923759636,10.754432814221499
12.544676038694448,-13.65234784266016
44.458038827411166,-24.491101354359316
43.57438192817842,-23.84678284931198
12.610123819304123,0.6950706422345118
39.61031543279346,-13.200292667612404
37.99166456788831,-24.40805110309877
35.030254892238545,-16.65649784845859
44.30680570107538,-15.998525483535614
19.798248571433508,-1.2262229994588019
11.119716823409004,-7.153808330293231
42.44602422009228,-22.752081348955507
19.630531369161435,-7.959444827290068
43.9900993486365,-20.017755815977566
16.03769860834604,-4.168904824867065
36.303059878885556,-28.601745377626102
27.01377372173979,-7.7407274217234665
25.825991557590676,-26.864832246064434
44.64342470235754,-30.407969110706258
17.270612663993745,-9.657143214053063
32.80587492222829,-15.109043988694408
-84.94923491411295,38.757112077834066
38.69881400572538,-24.343667975924244
-71.36175620229056,37.97717122255996
-56.82113247281821,35.22079697273042
36.51356217178914,-25.139094906487877
25.161896698165986,-18.758901962331823
7.708378090302396,-9.170120539231403
34.738683289040836,-23.6296586580837
38.21947942514691,-25.36102616167373
33.653391184773206,-19.27165287561892
41.26623944616521,-19.114999272385845
39.62790603988151,-29.959327640478232
17.793419306811536,-17.646908572414514
23.73890695457768,-18.000012101940055
5.2840922129913235,-5.564258133166004
35.74409679148728,-20.81355764316441
-69.85196500716575,37.240226250181934
27.820368807581367,-15.213749640550294
30.33657988270018,-14.787191547376933
43.01281382383868,-39.759839866845795
41.20668642635694,-37.70031178503575
42.4880569299431,-30.11999797503307
29.359397822217854,-22.224807668022695
42.19586475817941,-24.767783052754062
-2.3167931005493734,-0.18241874565075997
-8.622265638736826,6.781347302331784
3.616094735438274,-10.131177655015035
40.97643682551582,-27.733263665736757
0.6651704923956111,-2.5819266560151166
39.913303206970674,-23.74444625913469
-18.296889680035207,-6.219123855323526
-55.16644637565688,17.88208456873662
31.078777656604338,-36.63362440214031
-7.861643002157259,-5.555274789965049
-2.6282456359401323,-8.435080886955355
36.54944617414154,-28.284031729318375
5.1256121140987965,-10.869115615750381
-14.072143395578951,-0.3435592112526859
10.3104126580328,-12.806660266622787
-54.30030747610491,23.27594199704085
-53.52094114092815,24.504296970866257
-4.678503564223027,-1.8409565911169548
13.625778317279014,-21.345098808754486
-37.125941122803155,8.989412697839224
33.422909474863864,-27.325309420641915
34.1047839853709,-24.283627228838817
32.29248957860494,-22.100476566710537
-6.156810278376742,-0.0639204107641059
1.6459906781424611,-3.440096468899748
26.833668717503617,-40.5098830486305
19.407343377397115,-28.50458782512294
31.522844331176753,-33.352788777169735
-57.503514666368666,15.807851533904671
16.582052026665487,-23.261748876016775
24.421354910746707,-27.312678150162206
-69.89255627029284,25.676331643970766
27.83053367145092,-27.737018574659906
21.71600120884052,-24.27213579272939
32.9858871916961,-29.113414122228303
-77.87596403257402,32.361533511722115
19.835891936506574,-20.836119539509507
37.27466719505752,-30.147009492720997
22.403226949015664,-21.361996931440434
14.533151038573966,-16.729560677036346
38.95221547823657,-29.861134514068546
34.5693362765028,-27.12211860039346
35.431926248256495,-27.400206680489816
31.90131551649161,-24.756677228777882
38.871887875613936,-28.38393526509398
28.33031933413436,-21.355724567522707
37.87732695954265,-25.668047160895263
34.37068885509306,-23.445741760140525
34.296519010692755,-47.49126418800683
28.85765822535328,-40.8878638915082
-22.25610555722562,-3.911169582894905
11.747540026553375,-22.04597962370375
24.441091219293316,-21.94742043180117
20.458458421526252,-36.388363525499045
-5.820321239866002,-20.172445848686625
-56.694415480068244,12.392045046541497
-9.611339238478052,-12.747597378697547
-14.851101168668226,-9.854297416401288
38.12736127173212,-34.36211754500808
35.500811625140095,-32.79300419017687
19.751881148686966,-23.405218095863603
34.55663395463582,-30.974400452490606
7.399300274899055,-14.185951446925593
-41.5223779465681,13.608526008777984
-56.427249787007796,23.03553709140013
-23.26998994856568,4.898968097680201
-18.631469925926513,-12.382171146068629
-8.31715674186105,-15.27836507936928
2.131498981395651,-20.573002497665133
14.331162045242712,-26.962034883938625
-19.009853743781232,-5.4380577255219515
36.83680654542378,-36.04577340478911
-27.736210814590063,-0.6495972367143066
-57.42526969554068,15.971560873024494
24.49325783973985,-27.018541868449432
38.44361573008003,-34.49252057033335
8.63082736075598,-15.545529926076966
32.070152809486515,-26.248836298368996
26.789429235139814,-22.53001798110711
-23.358271815195838,-13.139361162548331
16.661533111074505,-32.94707140676332
-56.75782693913392,9.450741604985389
-112.61484289917526,40.22498542609382
-20.142382971010697,-10.01769605000938
27.804084935838734,-35.45650004475688
-49.13598437659413,9.382328070880039
7.582527422544692,-21.68270958562864
-23.841549514454893,-4.259015901984866
-4.653157803841612,-14.619712712854032
24.04417681363928,-28.581950695451834
-52.75872372878396,13.70374859339011
30.028052017358355,-29.655011345677444
16.05660486640068,-21.819238912544616
-10.172603209758028,-6.551764427362158
-14.66631407291599,-1.7388721601655621
22.52436416280967,-41.60559627781199
38.08867284574315,-47.60927204638821
-18.7542414652043,-14.232069339579668
20.407145262781537,-33.81505662444037
-0.7290276140764445,-18.791699434639234
-61.0197029551097,15.703455944286723
-30.618928824119553,1.5525142314054996
-48.19094328656958,13.319023848375217
-12.096952178822484,-21.951173258639844
32.38658207650872,-45.978749165635115
-6.0284500621075106,-24.587456252086145
32.32497377281568,-44.846713255545914
-27.03113061394087,-11.977136728242483
22.312948256895112,-32.0031138285954
-6.553962809474929,-14.907149215594144
27.447352937453438,-33.004617057546476
-0.526251667825124,-16.778198827193926
-22.59398587829395,-0.19339840639822206
-42.714912400608334,11.734827067347526
-87.29813833276879,37.601586195124966
4.72629725053639,-29.79030273965394
-12.97879494897597,-15.568056822925188
-63.67019597966788,13.632997999100372
-52.39725157610422,8.72788054679827
20.767053648426504,-28.99961926961955
31.18207008654411,-33.679682143345154
-22.087827713473988,-3.7502785595779797
-15.137399918227176,-7.019925666395614
27.578764308906,-29.715527630784543
5.741527845379905,-17.34433846593866
-10.934166747598182,-6.5150294927650005
27.997458511945236,-47.223350913324744
-43.61495033421753,-6.926734046392724
-60.19616781326121,2.1904450402069506
-64.75907690579132,8.26327002019136
25.699427245193583,-36.10505817020677
-25.8344943722752,-6.966053107601321
19.390635160898004,-29.094464157799152
-40.87095030220355,4.868341274323545
32.367823392074044,-34.18100964031223
11.419552203783098,-22.598936421764726
-68.87585087687619,21.680468190115956
-30.499716420900306,0.9845183231496932
20.888279460112717,-25.477237802972
-83.8299153580189,32.00496976825104
-12.728466876572796,-24.281438284329003
14.321214712711994,-39.10233045570759
28.27242786621946,-46.55408607929598
-71.33662947781346,10.376785342646315
5.394452724893714,-30.634076442074516
4.419754112681478,-28.260277523285602
-14.778789157665667,-17.739695801914003
21.840900800736357,-37.30743244267903
8.732756721848729,-29.733139450668283
18.28081926371538,-34.0573462230214
-85.56010877836289,22.85214718869332
35.71317849888334,-43.26889126584992
-94.3070481169752,28.022749804446036
1.6507017756694067,-24.054445767190323
-77.06576916667738,22.320920290769863
-31.74060211334983,-1.6218067219750836
-18.72140326670109,-7.505753982040254
-81.55560973522309,27.028656062576772
-93.80246824816813,34.26467373201954
-58.040035463839025,14.941140705727882
-44.971422011300255,8.167943611404333
-53.90402856818994,16.719962122304857
19.24843591822669,-46.138978386872836
-9.627163804290854,-28.879836273431575
4.113379024530977,-32.474448894996726
11.013352772846387,-34.812980062173416
-51.09302913601498,1.9315260570101658
10.828457225041419,-31.432924881924997
-56.38822524163926,5.894414423070265
-73.0591635441206,16.666852716401344
11.560954232297828,-29.308561718945672
9.78749668215523,-27.852060165505236
-41.767036054002446,1.6631291543414972
12.304729768705338,-27.423265835558496
-36.5713959243712,-0.45929021947314486
-94.16435310147928,31.108950992695192
21.812736434484947,-31.01728536209556
6.957923158709503,-22.51784735076764
-110.88604947518691,42.77865544479309
-53.3435660141937,12.15828176965142
-67.33213744293626,20.310214347637412
-29.22506714759919,-20.84122013883354
13.446267806746317,-42.68802936917501
-73.9551235383035,7.719191465459245
-57.3759520702931,-1.327655033256279
12.170360831785706,-34.83389203927703
-17.498050003716994,-18.51884885314384
17.405704815526082,-37.65577161679042
22.640937770243028,-40.521438960088716
33.1116798690407,-46.23987244712432
-11.39532319343266,-21.7771224038395
-124.85046612075463,40.675603245307435
-98.75221780552944,27.79761860581715
-88.291666530165,22.269802476195807
-75.2325150184176,15.636512438309111
-39.45611993469039,-3.9560273459592623
-82.22318550992894,19.657500569033544
-76.99305262127145,16.864757224060682
-3.69921249840602,-23.21049935304187
-42.12392122026646,-1.5884176048644874
-104.96362583956069,33.039804714473306
7.574265110024577,-28.113291572167793
-71.01167452067837,15.860737259266639
-62.3188089913581,11.699329630905323
18.791256022856004,-32.03244384201294
13.540881351506258,-28.864986132853154
28.354968361977615,-36.6302217975859
-107.78179900413247,38.160623651180416
-77.24846449782287,21.559482895605978
16.09900588390594,-29.19313538015681
20.450840636504488,-31.39965808795346
23.93173456367698,-33.123751471725164
32.627648123883915,-37.34699914794231
25.582108723703076,-32.34821495382945
-114.12155277024108,45.774456950271436
-4.224816718057541,-13.563093294765713
19.33081265589623,-26.34524224823156
-59.20884403445022,16.764185201115072
26.07630605944221,-51.236765066398
-10.702799244934992,-28.776950195110377
-61.36531907594667,-0.08902033773170177
18.91325528233376,-44.090518042153384
-11.707656429795776,-25.86825405894248
23.15511347416129,-44.228936170892574
-38.83327556735862,-9.715982512907178
26.57087236759424,-44.7825866489299
-122.6455519730977,36.99347062094219
-8.348469527545907,-25.38586055499021
15.201686698721199,-38.09438639445384
28.28026706718456,-45.08404349695327
-40.661457943823336,-7.194458349965544
-113.9737185659306,33.2264008835458
-52.89238312274454,-0.23198745915715965
-52.02962185168271,-0.5406301160313274
23.014786888582808,-41.65969983619868
-102.64999093634255,27.385430883384082
-78.217432305695,14.001424399942357
-25.891780205245063,-14.135566210513328
25.59167043054325,-42.35014686463126
13.375567747902982,-35.644750775479125
14.238219814735848,-35.955839101569744
-127.16273648100919,42.231477803659246
29.905296749995525,-43.8270720107218
9.782662869470627,-31.86640284804918
-32.11136658495065,-8.767519152964093
20.245333304732238,-37.444549828746474
-61.779612609552515,7.5180738900152715
23.72597331787028,-39.17715795854139
27.21640693788524,-41.075228679783734
14.116161639618882,-33.70823544198726
15.852429975604752,-34.504995119101004
22.83311523826145,-38.33021704403677
-5.100771687914222,-22.844994251443527
-53.09400821459063,3.4736934662647476
-44.37056100024017,-1.2573900704068726
21.930702282758876,-37.30590157800273
15.82184369146009,-33.95978960507764
-102.85367686942799,31.08240017539531
8.811459705889115,-29.5670527899226
-3.406068509931207,-22.872921297854756
5.320018729971525,-27.653413005995652
-19.994155374303407,-13.600175577181377
21.017213991062743,-36.06285308749101
-65.38573423482384,11.538068090764018
15.709817206037576,-31.88557303088431
23.554207717852666,-36.02440962721857
-34.97096592979507,-2.864231493530467
-60.29534358046308,11.353405326843198
-3.583470110756918,-19.607941644378755
-14.937119711240669,-13.215810926204599
-55.97673533459786,9.751105769635542
26.041959379514257,-35.05247638937109
-87.40766284830434,27.312965401869025
-88.28713417194948,27.90694631370497
-102.26216143617997,35.8174915844551
12.049013249863378,-26.840462418961444
-134.54939766390905,53.52511568083936
-21.181875136779023,-7.38537131278911
-77.0479100671095,23.60893634381799
-73.57734794794142,22.074121276619167
-91.03467049991295,31.707596409976702
-7.279653746214349,-13.90138016573131
-28.331961731469526,-0.42924518842023973
-134.06914828847005,34.8653192794131
-128.8927825457295,33.08444605769795
-3.2387603307249813,-35.756218227241035
-63.47251200187755,-2.3361109270831837
-27.71013197461309,-21.658732905623715
-57.400734771468635,-4.996491740898238
-39.9683711255537,-14.188968083765234
-108.17232506298137,25.681873909551122
-64.54241579663116,1.7972819128077482
-8.785204834000647,-27.19012225513298
-133.610635612015,41.977838201130176
-94.43476687254902,22.141256739767755
-72.62754019553151,10.351892916154984
-44.73477982608168,-4.390558945711948
16.326877467363087,-37.49914784874859
-54.36496066797744,1.4168707557707043
-11.632300417593346,-21.543079254002706
-98.0243479042884,25.879313838181925
-132.05593410893385,44.545854722313194
-127.71143244789349,42.45301739674712
-130.3305684387533,43.955628513921255
-64.88620590306994,8.08505753158414
-32.619241226297774,-9.233854661541777
21.463115720750203,-38.52126895313923
-36.137507773242405,-6.817098750206531
-49.239060606084195,0.582249959361025
-122.54858174482727,40.955944183414786
-18.737610107547717,-15.417860584797406
-109.50446311809691,34.59059196485685
-46.69253887307568,0.4616336633536919
-32.76062031917718,-6.638881400986675
-22.309886867953832,-12.009537358157711
5.6122619407886525,-27.29745192640688
-102.5999650981214,32.15666830758212
-86.06027410426856,23.828101535348154
-110.50279702707644,37.394178193273106
-44.20344384569861,1.3812856686691621
-52.05891975898643,5.734574485153895
-30.24414791589212,-6.214861228339246
-98.30785509236777,31.08916403225147
-39.85224939204638,-0.7942970966603765
-16.31193770950246,-13.315564569185968
-72.18881807712398,17.83353291753638
0.2373317770657348,-21.854569577441985
0.21660236001187133,-21.45694643415937
-138.54816474289834,54.9315837290951
-5.038805634542317,-18.233378432148164
-50.45067629170073,7.301759987955189
3.6304303305916203,-21.98433299856578
-38.263809644457744,1.1381232787811164
