x,y
2005.4360727462122,3545.9548620429637
1811.7079056359603,3532.2421513098693
2063.7342368422405,3491.007521205884
1484.4394637967641,3629.7217972965955
1030.9693880805437,2961.6364071636726
863.7600472952288,2839.687542107847
784.2330543223684,2564.703030961247
667.2652197007127,2545.1118720948675
639.0499713108015,2335.327249361361
496.4286113146696,2271.989132853425
557.9286901612219,2277.352118800963
504.0660111993822,2116.1804248359804
420.5294004699759,2130.534344563578
370.7474605836561,2047.7724920520704
932.8124941671872,1355.0142016379446
898.3443966420211,1389.6080005350007
1189.3406256096541,-1219.7909799098804
69.47985673774282,1572.594994898276
28.207553967618527,1508.5127735344513
393.6016496751813,-1379.6270713667564
-33.91028827412097,1355.20243950136
-18.80956819763847,1201.1785690864247
39.5712960996225,1437.2306807583223
-58.227244319051636,1231.0047745148952
-89.85982100896194,1278.7625098684334
-223.2094672699685,1048.0283735003698
255.98314809127496,-1297.0966300186428
-289.87163499734703,987.4648341211248
527.846937414855,504.51611122991443
-417.28253250074715,741.9543744093968
-755.8289423413075,-803.6340340126222
-504.8810203881295,729.6030341328673
-515.0548180073595,730.0628211460516
-314.5539060305185,516.7456404557483
-313.9730771437314,499.9951210337702
-527.041274030393,561.178283862883
-566.7888856569231,636.647062361958
-724.7526493608966,-774.7856892244854
580.9024738914181,340.9129188907056
620.9570235440477,287.8871174300112
-512.1801640569171,666.370409304758
-615.5117657175008,581.7096972046569
-610.714640134243,525.5498008030831
-597.7603167203381,399.87231957048937
-651.2262282155503,487.08330174110046
-307.3734319810219,773.1837612208155
573.6541789077578,449.54681575525944
-71.06958973702524,473.810099443965
-631.961509748932,587.096512606861
-271.8470067039939,668.6697143712418
-645.9678776780155,369.67287773900375
837.0786804115801,196.97229963858976
-586.5346531521305,521.6586122736529
632.802856154609,77.17007444098755
631.4275055675579,47.55075692820236
-585.71695644999,426.6922855768761
-280.7400829160595,-26.652354289611456
739.3982312510582,12.267226051160524
-588.0844019271335,439.52651379282133
-719.8337080157537,350.3116282067827
-361.3531590285439,728.8402232446259
-517.5445716845726,-569.2930735342121
-340.3177487174761,726.6561721054693
-236.88800032205765,80.11132668882156
-468.2391445166461,9.542801802686958
-201.2365865932309,-212.13560770921842
-748.2085956477264,222.15003356085427
-35.06133571381446,-264.8931028783368
-666.061931839886,120.98542769061825
-738.8050800518464,191.10775027797132
36.9036092192127,362.3290342177145
-734.9916942913923,185.95906639933267
-747.7847299359601,192.46831757958245
-485.1041156785531,554.9912805056438
-749.807161929812,125.33769359783818
-427.3247971915588,475.7435323346323
-724.375000984444,221.6661284346122
-776.2924268589695,151.0265698081426
-766.3914608248042,93.95727898725487
-368.30439138138826,661.1899734862641
-705.2637017777174,250.66671613718665
-705.9913353473463,249.63943749660666
-233.0594877244851,-348.9359035419148
-712.7878302246805,164.19553846780013
-754.4172068082247,238.69552309060313
300.7539176838753,174.2475356954995
-669.6686824704487,60.77581419649366
-744.1524730356563,149.66918703800357
-709.0968358667116,12.668269412149282
-761.50994793334,86.02356941392355
-225.83375730990502,-399.9616057059643
-471.2942322027701,539.8106999920284
-496.8047520635382,227.74696978340393
-727.0013569652045,147.49813890063228
-779.5017648992246,22.055576584523113
-510.9521134330828,-347.2053987877905
164.91728630564214,-422.8400346924353
-622.3601538295362,314.15966113928295
-293.1319506810866,-27.932521951438748
-701.6009077669727,112.28510427173778
732.00655657617,-262.2994665859846
-368.45012393623455,-424.8558519114581
-387.58226474567584,516.5507107831131
-292.5440812594183,-117.54149985289408
205.34137823646208,-438.2163321079483
-776.2963913998617,-57.198955798905914
-436.3928509426756,-410.23387329390994
837.5043223170003,-182.26760416130978
-785.8836754953124,87.12770382319667
119.62526985494725,164.7596786256081
615.1060334326141,-327.21913642152265
-432.2437665300543,-299.29304778970686
-477.02439578235925,-302.2756838169886
-777.8662484074042,21.770577010462397
-406.42755836330764,460.54674259284786
-399.07989198112324,421.34854176620325
-243.97909244206963,-389.70162735829786
-443.92865020477296,304.7625569443607
-611.0347486739394,177.7804797676132
-682.0609882222512,-111.48426642405448
-499.2494241919596,-326.01274547602867
-619.3857494170421,-345.8226762572858
-147.4133887909074,-503.12978491750664
-121.58468977611963,306.9586605933096
-666.9236079169277,178.57779165867703
-669.519561028726,159.8015231501305
-410.0963218645445,-453.5339541766549
-784.1790001376611,-148.10026817121076
-553.6366192769199,239.35123451493484
-716.936203146778,-95.61364279413823
-818.4879850664367,-25.69431652314288
-467.0224456818254,-455.97003934490255
-358.3827855289923,-228.3471454751713
-751.3253773831909,17.90434249635701
-547.0252980955277,-349.421564345708
-802.5342037773518,-58.92483215531243
-490.83731920568664,-425.93570873903667
-424.7647558629016,396.387924694508
-598.2768795403813,-440.48027514998057
-260.073074370777,421.377414223672
-667.010982088193,193.70120680314002
-539.1757566594856,-390.7234862345627
-735.0056043659912,-267.02189979135363
1223.7568679402816,210.8900569771429
-755.4155797514276,-56.42885102257836
1043.83402161064,-164.99294104200686
861.5995872152951,-256.57331279819346
-728.0003920907754,-47.65965056833699
-626.3661193859209,-188.3354419204718
-377.8933785307206,-366.63555006916084
-728.0883292750427,-89.48378418867144
-752.0598391686757,-56.20245350594568
-743.4209991749083,-218.46232273283832
-820.9222971465973,37.07887107080258
-691.8401250322607,78.56900043532119
-492.4698431256736,-166.0291266473727
-632.9195020009607,-262.0730366947153
-367.41520209424993,-494.52231830243335
-773.8590216247374,-207.88122982960266
1030.437608955851,-205.31254290845982
-683.4895217974622,-340.1675089265337
-700.2179967915538,-357.65866835145846
-423.86101276125424,526.8968623886769
-470.83309067585384,434.56815018786875
-767.329984843182,0.6095774823741551
-700.8815252935786,-183.69160079716895
-821.1944473279437,-90.04923332681145
-214.14543588753364,-550.9938689638378
2.429207815732654,-519.6471792043205
-336.3666207202109,-410.47751715786495
-797.4807246406656,-93.05841585839333
-263.770220893673,-543.1865033576654
-818.1914860761805,-125.60244484510588
150.61140629252017,-27.82317927127708
718.6382835339698,-195.9532824137261
-361.3602715247103,418.23269387566137
-161.0938785832542,-482.13362474506437
-250.74157824531727,-461.646329365843
-770.0915045255676,-131.6299796480321
-394.25961407895375,-483.85028993373527
-51.14988730931684,-554.5868517379357
-477.7607577054137,-463.09642582829184
717.9193357274892,-421.7747184343556
723.5032261597398,-419.5201933974904
-184.69972343912482,-561.3969204090769
-451.9754602051905,-177.43985477768263
375.20190726679385,-472.4628086174835
-756.8480764416553,-180.67150746402842
-772.1156835753633,-238.74156783340297
-752.406640724112,-290.46795081047645
-108.20178025634148,-551.8977287696612
-199.8901147769764,-544.4964157454654
-128.10726333862488,662.4845239958619
-433.79094659600895,70.77311479537174
-609.929849045957,67.13933728187716
742.7313011210936,-199.8009330069612
-519.5593639994217,-199.61712841732358
-619.3608606530671,-126.12553592329773
961.6842443419764,-223.09520794536445
-686.5197726497584,-162.57475507631858
-625.0923155701947,-244.61506711748473
-744.1979136898397,-154.83629078739264
1107.3407768177588,-164.38445198996214
-625.0324778421117,-364.7853675257727
-782.3995245628684,-137.07013920586016
-651.0466660421113,-347.48563244454255
-548.3852567206154,-433.9014301068905
-800.859731948559,-133.78333486831187
-775.0269719047584,-207.91882296198708
-783.5178319448763,-199.0293405186951
-753.8569474412939,-260.56275403604144
-812.407033040404,-142.55655172908703
-708.9675970090334,-336.7915641060085
-831.5041416579515,-121.59796015062858
-786.4164560533371,-266.7722965035887
-72.08268657324984,858.1087461183862
-236.03188965381153,555.2774725345822
110.56557177380981,-375.83640975617186
-449.90308891216074,-226.3617437627178
-674.1263099104917,-353.34195421519433
-230.51802931349673,412.3000371072758
-12.568643939416667,123.96591563220785
718.7303078990519,-175.3803954394039
-94.2488149130859,-290.964192794965
-3.509154063381027,-294.7049767823347
-768.5960622151807,-77.05869492533651
-756.0619532664788,-114.49392351243162
-629.164942320828,-345.78521996220877
-767.5982904312202,-166.50610084310895
-432.38121019120746,-492.3408520486364
473.7066177090987,-516.2561973885811
775.3885859595769,-392.81568570796424
148.17787646389456,-564.7412454691336
117.3678915723537,-60.434118789037306
-102.86157464881596,-225.67726245347112
-277.516901770971,-197.70364310895525
-456.68438524389336,-112.20148169426243
15.161006899924155,-505.2253495460621
-740.560343859658,-42.782511868216844
172.44885203112122,-516.80015457
725.5708095117935,-385.75203396353623
-685.0072782079153,-284.6052084318765
-775.760506993606,-93.33128521966562
-450.55820666665744,-488.51346959698486
-761.5342534337973,-285.6834322627592
-670.4434782066929,-405.95047803905913
231.03203364428305,93.06262203821841
-359.1059650305131,150.9292173137519
711.0514208676569,-140.44618986331807
1574.5088146773996,503.0558730371686
83.9711925933362,-264.94851036268943
-598.0826488881136,20.924081257026845
565.6204022747256,-419.89193985006284
-436.9254826532552,-349.0150089781121
97.6630995932183,-502.3545059105985
-251.75913774559575,-463.2424310484239
-675.9070482673447,-260.6891097063738
636.1302036804827,-447.09035852153664
-742.3633326532849,-246.3352159085036
-584.0958672051347,-410.86594068214265
-142.01937414439993,-576.5535863661145
-9.910349246245595,-569.6592367236472
-210.64555926486065,491.87833785148456
-430.48885125734154,467.6246925722277
102.6132923172876,-84.71310828877009
-488.13025041953654,36.408856379078486
-304.23356683671943,-385.738870413374
779.8287179496227,-370.5601498854606
215.73214351424826,-570.915979546047
570.0491050418196,-498.6787824101161
76.47350187698831,154.40018897959823
-382.26122626622185,437.41627953977263
-24.0608048817626,130.66615620453257
-435.7512179944895,363.8485902435397
246.72913523495208,-15.258741182738259
-630.4021757987609,-179.77646020732544
-240.0497299007231,-499.6249803468883
-704.0217349099792,-198.74774288057756
-343.83228506502587,-501.9372466290645
106.48776376348152,-574.4316432538119
505.97276385678254,-487.81172604660424
1289.1658286580373,103.04740721114294
-223.4377960937458,70.11687286379286
-83.74351815316211,-364.0077824422825
812.4797674263532,-322.4557897250738
606.9574528024808,-440.14498356208674
-650.1968940793083,-321.52606645575236
-751.8666716525127,-217.03416110771565
55.64578120557549,-584.3476720988342
-65.68862423610746,-582.0914847912264
-720.1180396680509,-303.375497050151
-397.31614964775207,-509.87505179206545
-70.5440024457318,-554.9453912338809
-522.941355058954,-643.1849445998224
521.1414404938987,126.49468745760618
782.3946079073837,190.40230386342097
829.2059275578898,-29.46723110539704
-658.4375494243884,-132.09553969868884
105.49296066345067,-530.1703891738915
-637.7235001563497,-340.80153108997797
399.3483963212439,-549.2494257450949
-767.5788542815636,-217.044282037554
-512.966753897972,-453.4752926451904
939.0144153666661,-323.19803916335474
227.83647328230597,-565.6051425567105
-609.0883124297052,-430.4317703048062
1216.8415307036128,-59.001660660156325
54.53210188853275,106.95971623297798
-265.42640277659365,267.3019982066804
-381.40628988028374,373.56510352297886
930.3019428370618,41.03314862050623
-300.4928510540135,-45.55679643034846
-342.3266712013283,-181.40167240317368
-46.61894282517665,-308.8848637133192
-554.8851443056747,-44.441716911313186
-426.7093232961042,-202.11941168161968
-566.6112984796182,-159.77416225892466
1164.6754325529578,-52.052513019454565
-695.3081828491155,20.976120337981246
1302.4348051714808,60.879898280839924
-366.3491913233113,-378.56657617649137
1047.993240304218,-250.14693703660302
216.5336001859936,-576.9680175847668
-14.412970175966192,-585.0349540031616
1144.1188155303012,-172.48710170827363
1339.992312519171,20.170830030414358
739.3110137630542,-435.1998045460807
500.86235793085234,-512.9063571244427
758.3421363086261,-283.55258827655643
-152.1592772311956,536.2808233979938
66.44949910130754,248.78684278842383
-236.50171325211718,50.231755873275475
-373.3890977162569,5.823786358916799
566.616639451831,-344.6876911919035
-470.8572626043217,-211.31312532363117
660.7665383536796,-368.13937063003146
961.1034175859616,-267.1174400149754
-535.4746572065563,-341.84834628396715
-516.7720756985561,-382.13609581149944
392.5722797503152,-541.9408444875568
-555.7924808035218,-405.3409042413522
298.99494786049996,-563.4008649973165
1321.8583854748615,-14.801689906890605
-664.8641260833521,-339.1696144868954
-451.4751442500461,-480.0486180516907
1574.227546525599,323.2727940154537
661.2050058854937,-460.65155167476695
926.096465523232,-311.4218230823029
361.3566766694518,318.520423679619
-175.9944080218165,392.3933853541846
968.6841648726589,177.88314793913457
709.2731842243871,70.97734569760502
-437.0571343213725,-91.21853258883985
-9.566825459608035,-309.1288586216463
-506.50908535416437,-51.15747371010614
-553.5659285632782,0.7155041577964414
-607.7997873306041,116.9376085108587
-111.57467953995902,-288.82644955141797
1719.851145655029,588.7159031286373
1357.76571446644,127.49238902773017
1197.925350281061,-31.355624459169306
987.8929275777807,-216.37054620356986
342.6824148000842,-475.43874448014884
1104.776424499574,-132.6434756519468
1017.3201386079949,-198.65787909353585
-293.0960488591033,-417.8658038419315
390.26251987151204,-494.2575012708148
1457.5969703936144,180.31979535476805
-483.7506128808113,-382.48310717857674
924.7404991792761,-325.55362260906514
772.1967836832991,-415.8189825316943
-626.2055778691719,-324.5916055277658
-572.344801544691,-395.4111101076851
-727.3308474073732,-232.9214790908172
1517.739926403208,220.6038078328164
1051.429047017188,-254.95257352003102
-596.6543033169715,-390.4286705309399
-648.216591903442,-351.0198242971876
-689.1896761298825,-312.7600919370068
-777.4037273737536,-190.51789300441823
-701.4371584298261,-334.6316381952438
1628.8525594225378,448.95893393854857
-150.52552626558585,-546.5055892036162
-520.8809859561588,-526.3517625393337
824.8580282310138,-295.04244259145435
-230.5929241879911,546.7487318979087
18.30214801550564,123.00062293088392
766.6578611107082,75.85675245487309
-343.62731356634106,257.0943946309824
-33.68257958282111,-52.671514283840814
-467.1673969225757,155.4788896658064
363.6694751613597,-199.00395620148143
-540.806119634757,107.62385491867012
1681.4640531700718,588.8722065167227
-142.10680661045,-205.33002146114683
-465.31272342983095,-34.62358353529461
-572.7178036161035,87.59382486906829
378.8706208586828,-309.4394970408419
1564.1457602360767,413.45172304520844
589.8896353809787,-281.7043044540244
573.6270621011215,-296.63385688076454
-561.2016248928012,-1.575405876056391
1401.903596676384,230.7916692976892
1024.6003373565027,-87.25249481013765
108.67065149658879,-388.4203647399454
-601.775054961196,-16.550262864934524
-490.4023812265701,-140.33500280721066
-506.09783338398563,-142.40705990008306
1751.086822726597,586.5526419098128
-651.9448115011155,-14.557028596026333
-492.5621311168837,-282.41674123007556
201.1809573945974,-493.80051754500545
-611.8333597390246,-179.97597997474756
747.2032786097845,-368.1715360678331
-645.16573948518,-148.19883210380698
-666.3054163329928,-104.23849436865751
-556.8398623763818,-267.37636072485697
-578.6513343753572,-256.0307279896512
-645.4988014777616,-175.1507059217379
-283.8127172616035,-452.818111068461
587.4853476511098,-448.1074450974713
425.07142142238206,-493.8844959094975
-646.2283687292012,-209.7850921871996
-581.9960609116616,-275.3969568261025
1423.1880273147412,138.58424828240447
-506.3414886146192,-378.61108409771293
-317.1010959022033,-471.3255156973192
-454.9637434116076,-403.2994693138972
-26.707095950872638,-539.5594793003003
-647.5015678941871,-249.18260401198927
818.5674353438432,-384.5745843321702
-599.150118372425,-352.0401938549301
-681.2376779539076,-265.6015811185223
263.3499905749722,-567.5553152913718
742.9637680305461,-438.3288378940537
-299.39264990266474,-529.3185311127601
-100.31661180247482,-569.3889173837669
672.5216982092816,-461.56390589088073
-710.9156526828332,-289.6510961482911
1226.107739500599,-100.2840056332614
1241.4946851461218,-86.37960941834267
1449.344523202119,152.27521287119265
-521.6358881256107,-446.0262113268717
1869.0490974642166,751.9929827797952
63.63767963446358,-552.337047970371
1086.617190906444,-192.4968195683275
1034.8925967792004,-227.93814463855514
1308.349741579797,30.005325767069507
-143.99869567810765,-551.0002251672116
303.13575559457604,-408.3904439327227
1855.5101514632627,1101.7704384693457
1773.4708283897173,969.5539657753849
-14.864873947313903,287.147934831944
816.8525813409433,252.73553998954242
274.3826259645531,152.17482488014608
715.7316572608984,170.89258536477286
436.81651655783844,92.39470723966521
1467.202135479241,462.92713020516686
803.320899640365,4.343180379753627
-115.74753477645474,-136.40591657512186
1822.5259153742934,765.5600932572231
1274.302127397733,94.48668174034101
928.2758091727842,-176.1773682346464
432.9118139432812,-400.63707154151797
-548.1413375164183,-158.38660798207894
604.1345074460046,-383.2528531410586
-161.52372249950733,-425.02771418093994
1341.3827439008683,81.57423745859995
1812.4288517156913,655.3220599082022
1756.6810354942322,572.7189789478992
1790.865427535246,619.8753807755331
797.6498671901102,-350.2327072577928
202.67183145176895,-510.5897752194042
-633.3197809455039,-192.43070336365122
265.9658083650336,-522.1965281101786
510.1157949544898,-475.20329093217583
1692.931921326062,463.6836524731419
-53.827852530851324,-530.8762650084489
1518.9495804970543,228.99171852805208
463.38123217405524,-515.2484092653386
205.03950497459175,-563.0894274711992
12.989705628064666,-568.554594982559
-462.4765615275078,-438.0966998380731
1430.4332458097454,108.53360028189212
1182.5909134934004,-145.42858261802118
1545.516431368838,254.71062127181412
434.2364086442655,-536.0201045152398
582.3040025658948,-497.6053101326077
171.4426041864368,-575.199662719265
1378.1860713001797,42.133732491616946
353.7259593694967,-551.8781167789512
-77.37876974799411,-570.7759705061859
966.1873590983239,-309.54196580843825
-346.406081845515,-517.0066846651033
-335.6365891061537,-518.4303014092197
1916.4072835407917,828.5019185270352
-245.0067007203781,-543.830437210277
588.962073227278,-481.9942811720847
-354.2061074534961,-520.8918164843004
372.431615783595,-521.9455040011416
